Market_Rate,Friction,Rate_Velocity,CPR_US,CPR_Danish,Cohort_Coupon
0.07500000000000001,0.065,0.02,0.0274,0.4137,0.015
0.08000000000000002,0.065,0.02,0.0215,0.4089,0.015
0.02,0.065,0.025,0.4331,0.4771,0.015
0.025,0.065,0.025,0.383,0.4681,0.015
0.030000000000000002,0.065,0.025,0.3076,0.4611,0.015
0.035,0.065,0.025,0.2342,0.4534,0.015
0.04000000000000001,0.065,0.025,0.1783,0.4468,0.015
0.045000000000000005,0.065,0.025,0.1361,0.4405,0.015
0.05,0.065,0.025,0.1044,0.4361,0.015
0.05500000000000001,0.065,0.025,0.0809,0.4311,0.015
0.06000000000000001,0.065,0.025,0.0629,0.426,0.015
0.065,0.065,0.025,0.0491,0.4217,0.015
0.07,0.065,0.025,0.0359,0.4166,0.015
0.07500000000000001,0.065,0.025,0.0274,0.4137,0.015
0.08000000000000002,0.065,0.025,0.0215,0.4089,0.015
0.02,0.065,0.03,0.4331,0.4771,0.015
0.025,0.065,0.03,0.383,0.4681,0.015
0.030000000000000002,0.065,0.03,0.3076,0.4611,0.015
0.035,0.065,0.03,0.2342,0.4534,0.015
0.04000000000000001,0.065,0.03,0.1783,0.4468,0.015
0.045000000000000005,0.065,0.03,0.1361,0.4405,0.015
0.05,0.065,0.03,0.1044,0.4361,0.015
0.05500000000000001,0.065,0.03,0.0809,0.4311,0.015
0.06000000000000001,0.065,0.03,0.0629,0.426,0.015
0.065,0.065,0.03,0.0491,0.4217,0.015
0.07,0.065,0.03,0.0359,0.4166,0.015
0.07500000000000001,0.065,0.03,0.0274,0.4137,0.015
0.08000000000000002,0.065,0.03,0.0215,0.4089,0.015
0.02,0.065,0.035,0.4331,0.4771,0.015
0.025,0.065,0.035,0.383,0.4681,0.015
0.030000000000000002,0.065,0.035,0.3076,0.4611,0.015
0.035,0.065,0.035,0.2342,0.4534,0.015
0.04000000000000001,0.065,0.035,0.1783,0.4468,0.015
0.045000000000000005,0.065,0.035,0.1361,0.4405,0.015
0.05,0.065,0.035,0.1044,0.4361,0.015
0.05500000000000001,0.065,0.035,0.0809,0.4311,0.015
0.06000000000000001,0.065,0.035,0.0629,0.426,0.015
0.065,0.065,0.035,0.0491,0.4217,0.015
0.07,0.065,0.035,0.0359,0.4166,0.015
0.07500000000000001,0.065,0.035,0.0274,0.4137,0.015
0.08000000000000002,0.065,0.035,0.0215,0.4089,0.015
0.02,0.06999999999999999,-0.01,0.5156,0.5683,0.015
0.025,0.06999999999999999,-0.01,0.4561,0.5593,0.015
0.030000000000000002,0.06999999999999999,-0.01,0.3652,0.5514,0.015
0.035,0.06999999999999999,-0.01,0.2807,0.544,0.015
0.04000000000000001,0.06999999999999999,-0.01,0.2153,0.5359,0.015
0.045000000000000005,0.06999999999999999,-0.01,0.1635,0.5268,0.015
0.05,0.06999999999999999,-0.01,0.1258,0.52,0.015
0.05500000000000001,0.06999999999999999,-0.01,0.0964,0.5137,0.015
0.06000000000000001,0.06999999999999999,-0.01,0.0752,0.5083,0.015
0.065,0.06999999999999999,-0.01,0.0583,0.502,0.015
0.07,0.06999999999999999,-0.01,0.0433,0.497,0.015
0.07500000000000001,0.06999999999999999,-0.01,0.033,0.4927,0.015
0.08000000000000002,0.06999999999999999,-0.01,0.0253,0.4876,0.015
0.02,0.06999999999999999,-0.005,0.5156,0.5683,0.015
0.025,0.06999999999999999,-0.005,0.4561,0.5593,0.015
0.030000000000000002,0.06999999999999999,-0.005,0.3652,0.5514,0.015
0.035,0.06999999999999999,-0.005,0.2807,0.544,0.015
0.04000000000000001,0.06999999999999999,-0.005,0.2153,0.5359,0.015
0.045000000000000005,0.06999999999999999,-0.005,0.1635,0.5268,0.015
0.05,0.06999999999999999,-0.005,0.1258,0.52,0.015
0.05500000000000001,0.06999999999999999,-0.005,0.0964,0.5137,0.015
0.06000000000000001,0.06999999999999999,-0.005,0.0752,0.5083,0.015
0.065,0.06999999999999999,-0.005,0.0583,0.502,0.015
0.07,0.06999999999999999,-0.005,0.0433,0.497,0.015
0.07500000000000001,0.06999999999999999,-0.005,0.033,0.4927,0.015
0.08000000000000002,0.06999999999999999,-0.005,0.0253,0.4876,0.015
0.02,0.06999999999999999,0.0,0.5156,0.5683,0.015
0.025,0.06999999999999999,0.0,0.4561,0.5593,0.015
0.030000000000000002,0.06999999999999999,0.0,0.3652,0.5514,0.015
0.035,0.06999999999999999,0.0,0.2807,0.544,0.015
0.04000000000000001,0.06999999999999999,0.0,0.2153,0.5359,0.015
0.045000000000000005,0.06999999999999999,0.0,0.1635,0.5268,0.015
0.05,0.06999999999999999,0.0,0.1258,0.52,0.015
0.05500000000000001,0.06999999999999999,0.0,0.0964,0.5137,0.015
0.06000000000000001,0.06999999999999999,0.0,0.0752,0.5083,0.015
0.065,0.06999999999999999,0.0,0.0583,0.502,0.015
0.07,0.06999999999999999,0.0,0.0433,0.497,0.015
0.07500000000000001,0.06999999999999999,0.0,0.033,0.4927,0.015
0.08000000000000002,0.06999999999999999,0.0,0.0253,0.4876,0.015
0.02,0.06999999999999999,0.005,0.5156,0.5683,0.015
0.025,0.06999999999999999,0.005,0.4561,0.5593,0.015
0.030000000000000002,0.06999999999999999,0.005,0.3652,0.5514,0.015
0.035,0.06999999999999999,0.005,0.2807,0.544,0.015
0.04000000000000001,0.06999999999999999,0.005,0.2153,0.5359,0.015
0.045000000000000005,0.06999999999999999,0.005,0.1635,0.5268,0.015
0.05,0.06999999999999999,0.005,0.1258,0.52,0.015
0.05500000000000001,0.06999999999999999,0.005,0.0964,0.5137,0.015
0.06000000000000001,0.06999999999999999,0.005,0.0752,0.5083,0.015
0.065,0.06999999999999999,0.005,0.0583,0.502,0.015
0.07,0.06999999999999999,0.005,0.0433,0.497,0.015
0.07500000000000001,0.06999999999999999,0.005,0.033,0.4927,0.015
0.08000000000000002,0.06999999999999999,0.005,0.0253,0.4876,0.015
0.02,0.06999999999999999,0.01,0.5156,0.5683,0.015
0.025,0.06999999999999999,0.01,0.4561,0.5593,0.015
0.030000000000000002,0.06999999999999999,0.01,0.3652,0.5514,0.015
0.035,0.06999999999999999,0.01,0.2807,0.544,0.015
0.04000000000000001,0.06999999999999999,0.01,0.2153,0.5359,0.015
0.045000000000000005,0.06999999999999999,0.01,0.1635,0.5268,0.015
0.05,0.06999999999999999,0.01,0.1258,0.52,0.015
0.05500000000000001,0.06999999999999999,0.01,0.0964,0.5137,0.015
0.06000000000000001,0.06999999999999999,0.01,0.0752,0.5083,0.015
0.065,0.06999999999999999,0.01,0.0583,0.502,0.015
0.07,0.06999999999999999,0.01,0.0433,0.497,0.015
0.07500000000000001,0.06999999999999999,0.01,0.033,0.4927,0.015
0.08000000000000002,0.06999999999999999,0.01,0.0253,0.4876,0.015
0.02,0.06999999999999999,0.015,0.5156,0.5683,0.015
0.025,0.06999999999999999,0.015,0.4561,0.5593,0.015
0.030000000000000002,0.06999999999999999,0.015,0.3652,0.5514,0.015
0.035,0.06999999999999999,0.015,0.2807,0.544,0.015
0.04000000000000001,0.06999999999999999,0.015,0.2153,0.5359,0.015
0.045000000000000005,0.06999999999999999,0.015,0.1635,0.5268,0.015
0.05,0.06999999999999999,0.015,0.1258,0.52,0.015
0.05500000000000001,0.06999999999999999,0.015,0.0964,0.5137,0.015
0.06000000000000001,0.06999999999999999,0.015,0.0752,0.5083,0.015
0.065,0.06999999999999999,0.015,0.0583,0.502,0.015
0.07,0.06999999999999999,0.015,0.0433,0.497,0.015
0.07500000000000001,0.06999999999999999,0.015,0.033,0.4927,0.015
0.08000000000000002,0.06999999999999999,0.015,0.0253,0.4876,0.015
0.02,0.06999999999999999,0.02,0.4103,0.451,0.015
0.025,0.06999999999999999,0.02,0.3622,0.4438,0.015
0.030000000000000002,0.06999999999999999,0.02,0.2909,0.4377,0.015
0.035,0.06999999999999999,0.02,0.2238,0.432,0.015
0.04000000000000001,0.06999999999999999,0.02,0.1692,0.4253,0.015
0.045000000000000005,0.06999999999999999,0.02,0.1296,0.4184,0.015
0.05,0.06999999999999999,0.02,0.0999,0.4136,0.015
0.05500000000000001,0.06999999999999999,0.02,0.0775,0.4089,0.015
0.06000000000000001,0.06999999999999999,0.02,0.0606,0.4043,0.015
0.065,0.06999999999999999,0.02,0.0468,0.3993,0.015
0.07,0.06999999999999999,0.02,0.0344,0.3953,0.015
0.07500000000000001,0.06999999999999999,0.02,0.0262,0.3916,0.015
0.08000000000000002,0.06999999999999999,0.02,0.0205,0.3874,0.015
0.02,0.06999999999999999,0.025,0.4103,0.451,0.015
0.025,0.06999999999999999,0.025,0.3622,0.4438,0.015
0.030000000000000002,0.06999999999999999,0.025,0.2909,0.4377,0.015
0.035,0.06999999999999999,0.025,0.2238,0.432,0.015
0.04000000000000001,0.06999999999999999,0.025,0.1692,0.4253,0.015
0.045000000000000005,0.06999999999999999,0.025,0.1296,0.4184,0.015
0.05,0.06999999999999999,0.025,0.0999,0.4136,0.015
0.05500000000000001,0.06999999999999999,0.025,0.0775,0.4089,0.015
0.06000000000000001,0.06999999999999999,0.025,0.0606,0.4043,0.015
0.065,0.06999999999999999,0.025,0.0468,0.3993,0.015
0.07,0.06999999999999999,0.025,0.0344,0.3953,0.015
0.07500000000000001,0.06999999999999999,0.025,0.0262,0.3916,0.015
0.08000000000000002,0.06999999999999999,0.025,0.0205,0.3874,0.015
0.02,0.06999999999999999,0.03,0.4103,0.451,0.015
0.025,0.06999999999999999,0.03,0.3622,0.4438,0.015
0.030000000000000002,0.06999999999999999,0.03,0.2909,0.4377,0.015
0.035,0.06999999999999999,0.03,0.2238,0.432,0.015
0.04000000000000001,0.06999999999999999,0.03,0.1692,0.4253,0.015
0.045000000000000005,0.06999999999999999,0.03,0.1296,0.4184,0.015
0.05,0.06999999999999999,0.03,0.0999,0.4136,0.015
0.05500000000000001,0.06999999999999999,0.03,0.0775,0.4089,0.015
0.06000000000000001,0.06999999999999999,0.03,0.0606,0.4043,0.015
0.065,0.06999999999999999,0.03,0.0468,0.3993,0.015
0.07,0.06999999999999999,0.03,0.0344,0.3953,0.015
0.07500000000000001,0.06999999999999999,0.03,0.0262,0.3916,0.015
0.08000000000000002,0.06999999999999999,0.03,0.0205,0.3874,0.015
0.02,0.06999999999999999,0.035,0.4103,0.451,0.015
0.025,0.06999999999999999,0.035,0.3622,0.4438,0.015
0.030000000000000002,0.06999999999999999,0.035,0.2909,0.4377,0.015
0.035,0.06999999999999999,0.035,0.2238,0.432,0.015
0.04000000000000001,0.06999999999999999,0.035,0.1692,0.4253,0.015
0.045000000000000005,0.06999999999999999,0.035,0.1296,0.4184,0.015
0.05,0.06999999999999999,0.035,0.0999,0.4136,0.015
0.05500000000000001,0.06999999999999999,0.035,0.0775,0.4089,0.015
0.06000000000000001,0.06999999999999999,0.035,0.0606,0.4043,0.015
0.065,0.06999999999999999,0.035,0.0468,0.3993,0.015
0.07,0.06999999999999999,0.035,0.0344,0.3953,0.015
0.07500000000000001,0.06999999999999999,0.035,0.0262,0.3916,0.015
0.08000000000000002,0.06999999999999999,0.035,0.0205,0.3874,0.015
0.02,0.07499999999999998,-0.01,0.4884,0.5402,0.015
0.025,0.07499999999999998,-0.01,0.4341,0.5309,0.015
0.030000000000000002,0.07499999999999998,-0.01,0.3451,0.522,0.015
0.035,0.07499999999999998,-0.01,0.2682,0.5139,0.015
0.04000000000000001,0.07499999999999998,-0.01,0.2045,0.506,0.015
0.045000000000000005,0.07499999999999998,-0.01,0.1558,0.4993,0.015
0.05,0.07499999999999998,-0.01,0.1205,0.4931,0.015
0.05500000000000001,0.07499999999999998,-0.01,0.0924,0.4857,0.015
0.06000000000000001,0.07499999999999998,-0.01,0.0721,0.4802,0.015
0.065,0.07499999999999998,-0.01,0.0561,0.4744,0.015
0.07,0.07499999999999998,-0.01,0.0421,0.4694,0.015
0.07500000000000001,0.07499999999999998,-0.01,0.0315,0.4646,0.015
0.08000000000000002,0.07499999999999998,-0.01,0.0246,0.4606,0.015
0.02,0.07499999999999998,-0.005,0.4884,0.5402,0.015
0.025,0.07499999999999998,-0.005,0.4341,0.5309,0.015
0.030000000000000002,0.07499999999999998,-0.005,0.3451,0.522,0.015
0.035,0.07499999999999998,-0.005,0.2682,0.5139,0.015
0.04000000000000001,0.07499999999999998,-0.005,0.2045,0.506,0.015
0.045000000000000005,0.07499999999999998,-0.005,0.1558,0.4993,0.015
0.05,0.07499999999999998,-0.005,0.1205,0.4931,0.015
0.05500000000000001,0.07499999999999998,-0.005,0.0924,0.4857,0.015
0.06000000000000001,0.07499999999999998,-0.005,0.0721,0.4802,0.015
0.065,0.07499999999999998,-0.005,0.0561,0.4744,0.015
0.07,0.07499999999999998,-0.005,0.0421,0.4694,0.015
0.07500000000000001,0.07499999999999998,-0.005,0.0315,0.4646,0.015
0.08000000000000002,0.07499999999999998,-0.005,0.0246,0.4606,0.015
0.02,0.07499999999999998,0.0,0.4884,0.5402,0.015
0.025,0.07499999999999998,0.0,0.4341,0.5309,0.015
0.030000000000000002,0.07499999999999998,0.0,0.3451,0.522,0.015
0.035,0.07499999999999998,0.0,0.2682,0.5139,0.015
0.04000000000000001,0.07499999999999998,0.0,0.2045,0.506,0.015
0.045000000000000005,0.07499999999999998,0.0,0.1558,0.4993,0.015
0.05,0.07499999999999998,0.0,0.1205,0.4931,0.015
0.05500000000000001,0.07499999999999998,0.0,0.0924,0.4857,0.015
0.06000000000000001,0.07499999999999998,0.0,0.0721,0.4802,0.015
0.065,0.07499999999999998,0.0,0.0561,0.4744,0.015
0.07,0.07499999999999998,0.0,0.0421,0.4694,0.015
0.07500000000000001,0.07499999999999998,0.0,0.0315,0.4646,0.015
0.08000000000000002,0.07499999999999998,0.0,0.0246,0.4606,0.015
0.02,0.07499999999999998,0.005,0.4884,0.5402,0.015
0.025,0.07499999999999998,0.005,0.4341,0.5309,0.015
0.030000000000000002,0.07499999999999998,0.005,0.3451,0.522,0.015
0.035,0.07499999999999998,0.005,0.2682,0.5139,0.015
0.04000000000000001,0.07499999999999998,0.005,0.2045,0.506,0.015
0.045000000000000005,0.07499999999999998,0.005,0.1558,0.4993,0.015
0.05,0.07499999999999998,0.005,0.1205,0.4931,0.015
0.05500000000000001,0.07499999999999998,0.005,0.0924,0.4857,0.015
0.06000000000000001,0.07499999999999998,0.005,0.0721,0.4802,0.015
0.065,0.07499999999999998,0.005,0.0561,0.4744,0.015
0.07,0.07499999999999998,0.005,0.0421,0.4694,0.015
0.07500000000000001,0.07499999999999998,0.005,0.0315,0.4646,0.015
0.08000000000000002,0.07499999999999998,0.005,0.0246,0.4606,0.015
0.02,0.07499999999999998,0.01,0.4884,0.5402,0.015
0.025,0.07499999999999998,0.01,0.4341,0.5309,0.015
0.030000000000000002,0.07499999999999998,0.01,0.3451,0.522,0.015
0.035,0.07499999999999998,0.01,0.2682,0.5139,0.015
0.04000000000000001,0.07499999999999998,0.01,0.2045,0.506,0.015
0.045000000000000005,0.07499999999999998,0.01,0.1558,0.4993,0.015
0.05,0.07499999999999998,0.01,0.1205,0.4931,0.015
0.05500000000000001,0.07499999999999998,0.01,0.0924,0.4857,0.015
0.06000000000000001,0.07499999999999998,0.01,0.0721,0.4802,0.015
0.065,0.07499999999999998,0.01,0.0561,0.4744,0.015
0.07,0.07499999999999998,0.01,0.0421,0.4694,0.015
0.07500000000000001,0.07499999999999998,0.01,0.0315,0.4646,0.015
0.08000000000000002,0.07499999999999998,0.01,0.0246,0.4606,0.015
0.02,0.07499999999999998,0.015,0.4884,0.5402,0.015
0.025,0.07499999999999998,0.015,0.4341,0.5309,0.015
0.030000000000000002,0.07499999999999998,0.015,0.3451,0.522,0.015
0.035,0.07499999999999998,0.015,0.2682,0.5139,0.015
0.04000000000000001,0.07499999999999998,0.015,0.2045,0.506,0.015
0.045000000000000005,0.07499999999999998,0.015,0.1558,0.4993,0.015
0.05,0.07499999999999998,0.015,0.1205,0.4931,0.015
0.05500000000000001,0.07499999999999998,0.015,0.0924,0.4857,0.015
0.06000000000000001,0.07499999999999998,0.015,0.0721,0.4802,0.015
0.065,0.07499999999999998,0.015,0.0561,0.4744,0.015
0.07,0.07499999999999998,0.015,0.0421,0.4694,0.015
0.07500000000000001,0.07499999999999998,0.015,0.0315,0.4646,0.015
0.08000000000000002,0.07499999999999998,0.015,0.0246,0.4606,0.015
0.02,0.07499999999999998,0.02,0.3883,0.4289,0.015
0.025,0.07499999999999998,0.02,0.3454,0.4218,0.015
0.030000000000000002,0.07499999999999998,0.02,0.2751,0.4155,0.015
0.035,0.07499999999999998,0.02,0.2135,0.4093,0.015
0.04000000000000001,0.07499999999999998,0.02,0.1603,0.4026,0.015
0.045000000000000005,0.07499999999999998,0.02,0.1233,0.3971,0.015
0.05,0.07499999999999998,0.02,0.0957,0.3919,0.015
0.05500000000000001,0.07499999999999998,0.02,0.0742,0.386,0.015
0.06000000000000001,0.07499999999999998,0.02,0.0584,0.3815,0.015
0.065,0.07499999999999998,0.02,0.0449,0.3773,0.015
0.07,0.07499999999999998,0.02,0.0335,0.3734,0.015
0.07500000000000001,0.07499999999999998,0.02,0.0251,0.3692,0.015
0.08000000000000002,0.07499999999999998,0.02,0.0199,0.3662,0.015
0.02,0.07499999999999998,0.025,0.3883,0.4289,0.015
0.025,0.07499999999999998,0.025,0.3454,0.4218,0.015
0.030000000000000002,0.07499999999999998,0.025,0.2751,0.4155,0.015
0.035,0.07499999999999998,0.025,0.2135,0.4093,0.015
0.04000000000000001,0.07499999999999998,0.025,0.1603,0.4026,0.015
0.045000000000000005,0.07499999999999998,0.025,0.1233,0.3971,0.015
0.05,0.07499999999999998,0.025,0.0957,0.3919,0.015
0.05500000000000001,0.07499999999999998,0.025,0.0742,0.386,0.015
0.06000000000000001,0.07499999999999998,0.025,0.0584,0.3815,0.015
0.065,0.07499999999999998,0.025,0.0449,0.3773,0.015
0.07,0.07499999999999998,0.025,0.0335,0.3734,0.015
0.07500000000000001,0.07499999999999998,0.025,0.0251,0.3692,0.015
0.08000000000000002,0.07499999999999998,0.025,0.0199,0.3662,0.015
0.02,0.07499999999999998,0.03,0.3883,0.4289,0.015
0.025,0.07499999999999998,0.03,0.3454,0.4218,0.015
0.030000000000000002,0.07499999999999998,0.03,0.2751,0.4155,0.015
0.035,0.07499999999999998,0.03,0.2135,0.4093,0.015
0.04000000000000001,0.07499999999999998,0.03,0.1603,0.4026,0.015
0.045000000000000005,0.07499999999999998,0.03,0.1233,0.3971,0.015
0.05,0.07499999999999998,0.03,0.0957,0.3919,0.015
0.05500000000000001,0.07499999999999998,0.03,0.0742,0.386,0.015
0.06000000000000001,0.07499999999999998,0.03,0.0584,0.3815,0.015
0.065,0.07499999999999998,0.03,0.0449,0.3773,0.015
0.07,0.07499999999999998,0.03,0.0335,0.3734,0.015
0.07500000000000001,0.07499999999999998,0.03,0.0251,0.3692,0.015
0.08000000000000002,0.07499999999999998,0.03,0.0199,0.3662,0.015
0.02,0.07499999999999998,0.035,0.3883,0.4289,0.015
0.025,0.07499999999999998,0.035,0.3454,0.4218,0.015
0.030000000000000002,0.07499999999999998,0.035,0.2751,0.4155,0.015
0.035,0.07499999999999998,0.035,0.2135,0.4093,0.015
0.04000000000000001,0.07499999999999998,0.035,0.1603,0.4026,0.015
0.045000000000000005,0.07499999999999998,0.035,0.1233,0.3971,0.015
0.05,0.07499999999999998,0.035,0.0957,0.3919,0.015
0.05500000000000001,0.07499999999999998,0.035,0.0742,0.386,0.015
0.06000000000000001,0.07499999999999998,0.035,0.0584,0.3815,0.015
0.065,0.07499999999999998,0.035,0.0449,0.3773,0.015
0.07,0.07499999999999998,0.035,0.0335,0.3734,0.015
0.07500000000000001,0.07499999999999998,0.035,0.0251,0.3692,0.015
0.08000000000000002,0.07499999999999998,0.035,0.0199,0.3662,0.015
0.02,0.07999999999999999,-0.01,0.4618,0.5111,0.015
0.025,0.07999999999999999,-0.01,0.4116,0.5024,0.015
0.030000000000000002,0.07999999999999999,-0.01,0.3296,0.4953,0.015
0.035,0.07999999999999999,-0.01,0.2536,0.4859,0.015
0.04000000000000001,0.07999999999999999,-0.01,0.1963,0.4783,0.015
0.045000000000000005,0.07999999999999999,-0.01,0.1498,0.4712,0.015
0.05,0.07999999999999999,-0.01,0.1152,0.4649,0.015
0.05500000000000001,0.07999999999999999,-0.01,0.0889,0.4598,0.015
0.06000000000000001,0.07999999999999999,-0.01,0.0698,0.4549,0.015
0.065,0.07999999999999999,-0.01,0.0532,0.4505,0.015
0.07,0.07999999999999999,-0.01,0.0402,0.4456,0.015
0.07500000000000001,0.07999999999999999,-0.01,0.0306,0.4427,0.015
0.08000000000000002,0.07999999999999999,-0.01,0.0235,0.4379,0.015
0.02,0.07999999999999999,-0.005,0.4618,0.5111,0.015
0.025,0.07999999999999999,-0.005,0.4116,0.5024,0.015
0.030000000000000002,0.07999999999999999,-0.005,0.3296,0.4953,0.015
0.035,0.07999999999999999,-0.005,0.2536,0.4859,0.015
0.04000000000000001,0.07999999999999999,-0.005,0.1963,0.4783,0.015
0.045000000000000005,0.07999999999999999,-0.005,0.1498,0.4712,0.015
0.05,0.07999999999999999,-0.005,0.1152,0.4649,0.015
0.05500000000000001,0.07999999999999999,-0.005,0.0889,0.4598,0.015
0.06000000000000001,0.07999999999999999,-0.005,0.0698,0.4549,0.015
0.065,0.07999999999999999,-0.005,0.0532,0.4505,0.015
0.07,0.07999999999999999,-0.005,0.0402,0.4456,0.015
0.07500000000000001,0.07999999999999999,-0.005,0.0306,0.4427,0.015
0.08000000000000002,0.07999999999999999,-0.005,0.0235,0.4379,0.015
0.02,0.07999999999999999,0.0,0.4618,0.5111,0.015
0.025,0.07999999999999999,0.0,0.4116,0.5024,0.015
0.030000000000000002,0.07999999999999999,0.0,0.3296,0.4953,0.015
0.035,0.07999999999999999,0.0,0.2536,0.4859,0.015
0.04000000000000001,0.07999999999999999,0.0,0.1963,0.4783,0.015
0.045000000000000005,0.07999999999999999,0.0,0.1498,0.4712,0.015
0.05,0.07999999999999999,0.0,0.1152,0.4649,0.015
0.05500000000000001,0.07999999999999999,0.0,0.0889,0.4598,0.015
0.06000000000000001,0.07999999999999999,0.0,0.0698,0.4549,0.015
0.065,0.07999999999999999,0.0,0.0532,0.4505,0.015
0.07,0.07999999999999999,0.0,0.0402,0.4456,0.015
0.07500000000000001,0.07999999999999999,0.0,0.0306,0.4427,0.015
0.08000000000000002,0.07999999999999999,0.0,0.0235,0.4379,0.015
0.02,0.07999999999999999,0.005,0.4618,0.5111,0.015
0.025,0.07999999999999999,0.005,0.4116,0.5024,0.015
0.030000000000000002,0.07999999999999999,0.005,0.3296,0.4953,0.015
0.035,0.07999999999999999,0.005,0.2536,0.4859,0.015
0.04000000000000001,0.07999999999999999,0.005,0.1963,0.4783,0.015
0.045000000000000005,0.07999999999999999,0.005,0.1498,0.4712,0.015
0.05,0.07999999999999999,0.005,0.1152,0.4649,0.015
0.05500000000000001,0.07999999999999999,0.005,0.0889,0.4598,0.015
0.06000000000000001,0.07999999999999999,0.005,0.0698,0.4549,0.015
0.065,0.07999999999999999,0.005,0.0532,0.4505,0.015
0.07,0.07999999999999999,0.005,0.0402,0.4456,0.015
0.07500000000000001,0.07999999999999999,0.005,0.0306,0.4427,0.015
0.08000000000000002,0.07999999999999999,0.005,0.0235,0.4379,0.015
0.02,0.07999999999999999,0.01,0.4618,0.5111,0.015
0.025,0.07999999999999999,0.01,0.4116,0.5024,0.015
0.030000000000000002,0.07999999999999999,0.01,0.3296,0.4953,0.015
0.035,0.07999999999999999,0.01,0.2536,0.4859,0.015
0.04000000000000001,0.07999999999999999,0.01,0.1963,0.4783,0.015
0.045000000000000005,0.07999999999999999,0.01,0.1498,0.4712,0.015
0.05,0.07999999999999999,0.01,0.1152,0.4649,0.015
0.05500000000000001,0.07999999999999999,0.01,0.0889,0.4598,0.015
0.06000000000000001,0.07999999999999999,0.01,0.0698,0.4549,0.015
0.065,0.07999999999999999,0.01,0.0532,0.4505,0.015
0.07,0.07999999999999999,0.01,0.0402,0.4456,0.015
0.07500000000000001,0.07999999999999999,0.01,0.0306,0.4427,0.015
0.08000000000000002,0.07999999999999999,0.01,0.0235,0.4379,0.015
0.02,0.07999999999999999,0.015,0.4618,0.5111,0.015
0.025,0.07999999999999999,0.015,0.4116,0.5024,0.015
0.030000000000000002,0.07999999999999999,0.015,0.3296,0.4953,0.015
0.035,0.07999999999999999,0.015,0.2536,0.4859,0.015
0.04000000000000001,0.07999999999999999,0.015,0.1963,0.4783,0.015
0.045000000000000005,0.07999999999999999,0.015,0.1498,0.4712,0.015
0.05,0.07999999999999999,0.015,0.1152,0.4649,0.015
0.05500000000000001,0.07999999999999999,0.015,0.0889,0.4598,0.015
0.06000000000000001,0.07999999999999999,0.015,0.0698,0.4549,0.015
0.065,0.07999999999999999,0.015,0.0532,0.4505,0.015
0.07,0.07999999999999999,0.015,0.0402,0.4456,0.015
0.07500000000000001,0.07999999999999999,0.015,0.0306,0.4427,0.015
0.08000000000000002,0.07999999999999999,0.015,0.0235,0.4379,0.015
0.02,0.07999999999999999,0.02,0.3672,0.407,0.015
0.025,0.07999999999999999,0.02,0.328,0.4,0.015
0.030000000000000002,0.07999999999999999,0.02,0.2626,0.394,0.015
0.035,0.07999999999999999,0.02,0.2019,0.3865,0.015
0.04000000000000001,0.07999999999999999,0.02,0.1535,0.3805,0.015
0.045000000000000005,0.07999999999999999,0.02,0.1188,0.3749,0.015
0.05,0.07999999999999999,0.02,0.0918,0.3695,0.015
0.05500000000000001,0.07999999999999999,0.02,0.0715,0.3654,0.015
0.06000000000000001,0.07999999999999999,0.02,0.0565,0.3612,0.015
0.065,0.07999999999999999,0.02,0.0429,0.3579,0.015
0.07,0.07999999999999999,0.02,0.0317,0.3544,0.015
0.07500000000000001,0.07999999999999999,0.02,0.0247,0.3521,0.015
0.08000000000000002,0.07999999999999999,0.02,0.019,0.3479,0.015
0.02,0.07999999999999999,0.025,0.3672,0.407,0.015
0.025,0.07999999999999999,0.025,0.328,0.4,0.015
0.030000000000000002,0.07999999999999999,0.025,0.2626,0.394,0.015
0.035,0.07999999999999999,0.025,0.2019,0.3865,0.015
0.04000000000000001,0.07999999999999999,0.025,0.1535,0.3805,0.015
0.045000000000000005,0.07999999999999999,0.025,0.1188,0.3749,0.015
0.05,0.07999999999999999,0.025,0.0918,0.3695,0.015
0.05500000000000001,0.07999999999999999,0.025,0.0715,0.3654,0.015
0.06000000000000001,0.07999999999999999,0.025,0.0565,0.3612,0.015
0.065,0.07999999999999999,0.025,0.0429,0.3579,0.015
0.07,0.07999999999999999,0.025,0.0317,0.3544,0.015
0.07500000000000001,0.07999999999999999,0.025,0.0247,0.3521,0.015
0.08000000000000002,0.07999999999999999,0.025,0.019,0.3479,0.015
0.02,0.07999999999999999,0.03,0.3672,0.407,0.015
0.025,0.07999999999999999,0.03,0.328,0.4,0.015
0.030000000000000002,0.07999999999999999,0.03,0.2626,0.394,0.015
0.035,0.07999999999999999,0.03,0.2019,0.3865,0.015
0.04000000000000001,0.07999999999999999,0.03,0.1535,0.3805,0.015
0.045000000000000005,0.07999999999999999,0.03,0.1188,0.3749,0.015
0.05,0.07999999999999999,0.03,0.0918,0.3695,0.015
0.05500000000000001,0.07999999999999999,0.03,0.0715,0.3654,0.015
